"profil";"secteur_activite";"date";"region";"temperature_2m_mean";"relative_humidity_mean";"precipitation_sum";"total_energie_soutiree_wh";"is_vacances";"nom_vacances"
ENT1 (+ ENT2);S3: Tertiaire;2025-03-24;Provence-Alpes-Côte d'Azur;10.412499;82.76391;2.8;19211433646;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2023-09-04;Provence-Alpes-Côte d'Azur;24.777084;50.207043;0.0;460627769;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-06-24;Pays de la Loire;20.989584;64.43516;0.0;2702487.0;0;
ENT1 (+ ENT2);S1: Agriculture;2024-08-02;Bourgogne-Franche-Comté;21.745834;81.46152;1.7;418068193;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2023-11-15;Occitanie;13.072917;82.553024;0.1;16009178928;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-05-16;Centre-Val de Loire;12.9375;78.93685;0.8;573900.0;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-08-06;Île-de-France;17.641666;64.54863;0.0;34206369109;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-11-14;Bretagne;7.883333;87.401665;0.0;24628169157;0;
ENT1 (+ ENT2);S4: Non Affecté;2023-08-24;Pays de la Loire;25.835417;70.051384;0.6;19257951;1;Vacances d'été
ENT1 (+ ENT2);S2: Industrie;2024-08-28;Provence-Alpes-Côte d'Azur;25.012499;72.484215;0.0;2467184435;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-06-22;Île-de-France;16.387499;77.2525;5.3;63284369056;0;
ENT1 (+ ENT2);S1: Agriculture;2023-10-29;Bretagne;12.504001;74.102936;3.0;2363409058;1;Vacances de la Toussaint
ENT1 (+ ENT2);S1: Agriculture;2024-03-19;Normandie;10.216666;81.69936;0.0;627450950;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-06-18;Bretagne;21.997917;58.601944;0.0;24799293589;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2023-11-03;Bretagne;8.566667;84.50642;1.6;19949523274;1;Vacances de la Toussaint
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-09-08;Auvergne-Rhône-Alpes;18.9875;79.86263;29.800001;324256143;0;
ENT1 (+ ENT2);S1: Agriculture;2025-02-24;Île-de-France;10.283334;82.69787;3.3000002;149715453;1;Vacances d'hiver
ENT1 (+ ENT2);S3: Tertiaire;2023-08-24;Auvergne-Rhône-Alpes;29.4625;50.968525;2.4;25809843808;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-02-07;Pays de la Loire;11.847917;93.52481;14.6;0.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-09-22;Centre-Val de Loire;16.289583;89.538185;10.1;460590895;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-05-11;Nouvelle Aquitaine;;;;12070509396;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-03-17;Pays de la Loire;5.960417;81.25251;0.0;942502053;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-08-17;Bourgogne-Franche-Comté;22.1;56.542393;0.0;8121842807;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2025-12-25;Île-de-France;-0.068749994;73.687645;0.1;145662957;1;Vacances de Noël
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-10-28;Bretagne;12.920834;86.677795;0.3;873313490;1;Vacances de la Toussaint
ENT1 (+ ENT2);S2: Industrie;2025-12-08;Occitanie;10.04375;90.03538;0.0;3732229191;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-07-25;Bourgogne-Franche-Comté;19.5875;68.56063;0.0;951898.0;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-05-11;Centre-Val de Loire;18.008333;71.20529;0.0;325568.0;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-12-06;Provence-Alpes-Côte d'Azur;8.902083;74.347084;0.0;20019334577;0;
ENT1 (+ ENT2);S1: Agriculture;2023-08-25;Centre-Val de Loire;21.479166;77.47016;2.1;892517558;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2024-12-24;Grand-Est;;;;563639988;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-11-09;Provence-Alpes-Côte d'Azur;16.34375;70.783226;4.9;7444193600;0;
ENT1 (+ ENT2);S3: Tertiaire;2023-07-30;Auvergne-Rhône-Alpes;20.608334;68.2462;0.4;16613395908;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2025-02-20;Île-de-France;9.722917;92.3027;2.0;51585514411;1;Vacances d'hiver
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2025-05-25;Nouvelle Aquitaine;;;;0.0;0;
ENT1 (+ ENT2);S4: Non Affecté;2024-02-29;Bourgogne-Franche-Comté;3.075;89.19806;0.0;8670982.0;1;Vacances d'hiver
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-08-28;Bourgogne-Franche-Comté;18.237501;85.880424;15.0;10307533262;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-02-29;Pays de la Loire;10.095834;89.374054;3.1000001;1092542674;1;Vacances d'hiver
ENT1 (+ ENT2);S3: Tertiaire;2024-06-20;Occitanie;18.262499;88.26786;46.5;16637875345;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-10-30;Bourgogne-Franche-Comté;10.810417;82.17987;3.6;7209578643;1;Vacances de la Toussaint
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-12-02;Occitanie;7.941667;80.92402;1.5;18752161331;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-12-05;Bourgogne-Franche-Comté;4.1458335;91.44157;0.2;136032863;0;
ENT1 (+ ENT2);S1: Agriculture;2025-01-26;Bourgogne-Franche-Comté;5.7083335;76.42983;1.4000001;259110086;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-11-23;Nouvelle Aquitaine;;;;19106508232;0;
ENT1 (+ ENT2);S1: Agriculture;2025-05-27;Pays de la Loire;16.043749;73.9759;0.0;1291417467;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-02-08;Île-de-France;11.95;87.70923;6.7000003;80144573628;0;
ENT1 (+ ENT2);S1: Agriculture;2024-12-15;Pays de la Loire;7.2666664;93.11274;0.0;907647583;0;
ENT1 (+ ENT2);S1: Agriculture;2023-08-12;Provence-Alpes-Côte d'Azur;22.041666;72.597015;0.0;542547443;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-08-01;Occitanie;24.675001;72.04741;0.0;18412754301;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-12-08;Bretagne;7.366667;79.29312;7.5;819399104;0;
ENT1 (+ ENT2);S1: Agriculture;2024-09-14;Bourgogne-Franche-Comté;10.675;69.99345;0.0;244773066;0;
ENT1 (+ ENT2);S2: Industrie;2025-02-11;Nouvelle Aquitaine;;;;3992085762;0;
ENT1 (+ ENT2);S1: Agriculture;2023-07-30;Occitanie;22.160416;66.549866;0.3;1524112457;1;Vacances d'été
ENT1 (+ ENT2);S2: Industrie;2025-08-23;Île-de-France;17.427084;63.502247;0.0;3037783069;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2023-09-15;Bourgogne-Franche-Comté;18.675;73.36943;0.0;377051836;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-08-14;Bretagne;19.572916;74.31792;4.1;20464777096;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2023-12-16;Bourgogne-Franche-Comté;3.1708333;86.1315;0.0;12659259547;0;
ENT1 (+ ENT2);S2: Industrie;2025-03-16;Nouvelle Aquitaine;;;;2290504219;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-05-25;Auvergne-Rhône-Alpes;15.822917;74.80616;0.2;26648310050;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2025-08-27;Pays de la Loire;19.345833;75.15551;0.3;0.0;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2024-08-04;Hauts-de-France;18.708334;79.08741;0.5;642100038;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2023-11-29;Occitanie;6.441667;83.57722;1.4000001;3138150.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-09-04;Île-de-France;18.404167;75.32482;1.5;5450311.0;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-05-22;Normandie;12.566667;74.22735;0.6;9190462.0;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-01-26;Occitanie;7.910416;82.30965;2.4;3714563.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-06-18;Île-de-France;22.854166;50.39638;0.0;22568719503;0;
ENT1 (+ ENT2);S1: Agriculture;2024-05-13;Île-de-France;17.081251;75.287605;0.0;118634667;0;
ENT1 (+ ENT2);S2: Industrie;2024-02-14;Nouvelle Aquitaine;;;;3817694641;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2025-10-27;Nouvelle Aquitaine;;;;0.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-09-06;Grand-Est;;;;13327812985;0;
ENT1 (+ ENT2);S1: Agriculture;2025-03-02;Normandie;4.2916665;79.31638;0.0;589824529;0;Vacances d'hiver
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-12-24;Centre-Val de Loire;3.4854167;70.69655;0.2;9271741515;1;Vacances de Noël
ENT1 (+ ENT2);S4: Non Affecté;2025-09-14;Pays de la Loire;18.168749;92.7286;4.9;2249318.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-11-06;Nouvelle Aquitaine;;;;24661874349;0;
ENT1 (+ ENT2);S1: Agriculture;2024-03-18;Auvergne-Rhône-Alpes;13.060417;80.677284;3.2;488540365;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-08-19;Bourgogne-Franche-Comté;21.9125;60.330124;7.6;1556134.0;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2025-11-15;Hauts-de-France;12.529167;93.99819;0.3;12558150971;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-09-24;Bourgogne-Franche-Comté;10.849999;84.825584;1.8;106991602;0;
ENT1 (+ ENT2);S4: Non Affecté;2024-02-17;Provence-Alpes-Côte d'Azur;11.1125;81.958;0.0;99972954;1;Vacances d'hiver
ENT1 (+ ENT2);S3: Tertiaire;2024-11-21;Occitanie;11.670834;83.677376;14.400001;18950934516;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-05-03;Bourgogne-Franche-Comté;17.704166;66.89387;1.5000001;11021823240;1;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-04-28;Bourgogne-Franche-Comté;10.5125;82.15651;18.1;142280278;1;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-05-12;Grand-Est;;;;223354872;0;
ENT1 (+ ENT2);S2: Industrie;2025-06-22;Bretagne;21.752083;59.845516;0.0;1090135604;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-08-21;Provence-Alpes-Côte d'Azur;25.010416;48.54176;0.0;10564607963;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-08-20;Hauts-de-France;18.637499;68.695045;0.0;20965339165;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-02-14;Auvergne-Rhône-Alpes;7.9791665;79.34585;0.0;2361704.0;0;Vacances d'hiver
ENT1 (+ ENT2);S4: Non Affecté;2025-06-12;Bretagne;22.245834;64.986496;4.5;2138233.0;0;
ENT1 (+ ENT2);S1: Agriculture;2023-08-17;Grand-Est;;;;1108341476;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2023-07-25;Occitanie;19.604166;62.954716;0.6;770459503;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2025-06-09;Auvergne-Rhône-Alpes;17.070833;63.6915;0.0;522528372;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-07-26;Nouvelle Aquitaine;;;;5283721.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-11-01;Centre-Val de Loire;13.695834;86.16404;3.5;8443786918;1;Vacances de la Toussaint
ENT1 (+ ENT2);S2: Industrie;2023-09-04;Bretagne;25.554167;58.28761;0.0;2099922853;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-04-29;Pays de la Loire;10.425;79.83623;0.3;904012685;1;Vacances de printemps
ENT1 (+ ENT2);S1: Agriculture;2025-11-30;Auvergne-Rhône-Alpes;6.0958333;92.489815;3.3;516915970;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2023-09-26;Pays de la Loire;18.829166;80.933655;0.0;0.0;0;
ENT1 (+ ENT2);S2: Industrie;2024-12-17;Bretagne;7.65;93.763885;0.0;2743739913;0;
ENT1 (+ ENT2);S3: Tertiaire;2024-05-05;Occitanie;16.254168;78.52265;4.6000004;12035069557;0;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-03-11;Normandie;6.24375;90.74531;1.2;14487478676;0;
ENT1 (+ ENT2);S3: Tertiaire;2024-08-31;Centre-Val de Loire;19.512499;91.20193;20.0;5129628899;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2025-12-12;Pays de la Loire;10.247916;93.31205;0.8000001;927989714;0;
ENT1 (+ ENT2);S4: Non Affecté;2024-09-27;Bretagne;11.941667;78.26969;3.6000001;19085342;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-05-25;Normandie;15.6375;73.64123;3.2;174719317;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-12-28;Grand-Est;;;;8172286.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2023-11-25;Normandie;4.202083;80.55782;0.0;18753247386;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2025-02-09;Nouvelle Aquitaine;;;;0.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-10-31;Hauts-de-France;11.333333;82.54103;1.5;920568236;1;Vacances de la Toussaint
ENT1 (+ ENT2);S3: Tertiaire;2024-06-11;Bourgogne-Franche-Comté;12.797916;63.921295;0.0;6509771789;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2023-08-11;Auvergne-Rhône-Alpes;25.543749;54.89191;0.0;30915900748;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2024-08-12;Île-de-France;28.24375;56.89581;0.0;388288849;1;Vacances d'été
ENT1 (+ ENT2);S4: Non Affecté;2024-04-25;Provence-Alpes-Côte d'Azur;11.220833;56.143597;0.0;98983064;1;Vacances de printemps
ENT1 (+ ENT2);S3: Tertiaire;2025-09-24;Occitanie;11.79375;75.80695;0.5;15632696999;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2023-11-03;Hauts-de-France;9.002084;79.42783;2.4;36277045850;1;Vacances de la Toussaint
ENT1 (+ ENT2);S1: Agriculture;2025-12-15;Bretagne;10.029166;88.1661;0.0;2732093996;0;
ENT1 (+ ENT2);S1: Agriculture;2025-07-26;Centre-Val de Loire;20.4125;75.043236;0.3;447287458;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-05-18;Grand-Est;;;;218516632;0;
ENT1 (+ ENT2);S2: Industrie;2025-03-25;Auvergne-Rhône-Alpes;11.160417;74.412476;0.1;7310646364;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-08-20;Bretagne;18.535418;88.29236;8.2;786859438;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2023-11-08;Provence-Alpes-Côte d'Azur;11.420834;70.63886;0.0;8107958.0;0;
ENT1 (+ ENT2);S4: Non Affecté;2024-09-26;Pays de la Loire;16.13125;82.67096;5.6;24084288;0;
ENT1 (+ ENT2);S2: Industrie;2024-03-29;Occitanie;13.870833;75.60198;7.0;3016693545;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-02-25;Nouvelle Aquitaine;;;;11441700;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2023-08-25;Occitanie;25.295832;63.50722;0.0;29094910892;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2024-05-06;Bourgogne-Franche-Comté;12.252083;87.02802;17.5;237223521;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-05-14;Bourgogne-Franche-Comté;16.172916;66.3441;0.3;962970.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2025-08-23;Bourgogne-Franche-Comté;15.3875;62.96277;0.0;631304.0;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-07-27;Île-de-France;18.266666;80.64608;4.3;71231021;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2025-11-01;Centre-Val de Loire;13.695834;86.16404;3.5;387683027;1;Vacances de la Toussaint
ENT1 (+ ENT2);S1: Agriculture;2025-09-07;Auvergne-Rhône-Alpes;21.0625;59.976612;0.0;537729133;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-05-01;Centre-Val de Loire;13.279167;90.99014;16.6;341400930;0;Vacances de printemps
ENT1 (+ ENT2);S2: Industrie;2024-05-17;Nouvelle Aquitaine;;;;3100143640;0;
ENT1 (+ ENT2);S3: Tertiaire;2023-11-01;Bourgogne-Franche-Comté;9.779166;86.0524;2.7;5780441766;1;Vacances de la Toussaint
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2023-12-12;Bretagne;11.087501;90.92163;3.2;855089589;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-05-12;Auvergne-Rhône-Alpes;14.59375;76.63686;3.8;31070587733;0;
ENT1 (+ ENT2);S2: Industrie;2024-09-05;Occitanie;16.775;75.394936;0.2;3298583086;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2023-09-22;Bourgogne-Franche-Comté;13.933333;74.73644;0.90000004;20743873250;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-05-20;Bourgogne-Franche-Comté;16.045834;83.520424;8.0;1233462.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-06-01;Provence-Alpes-Côte d'Azur;20.360416;76.18892;0.0;356296681;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-08-08;Auvergne-Rhône-Alpes;22.877083;62.009815;0.1;544340360;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2024-01-28;Île-de-France;3.3999999;88.02371;0.0;46402991751;0;
ENT1 (+ ENT2);S2: Industrie;2024-09-29;Normandie;9.254167;75.84136;0.0;853669200;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-05-30;Centre-Val de Loire;21.404167;70.291595;0.0;1545150.0;0;
ENT1 (+ ENT2);S1: Agriculture;2023-11-03;Nouvelle Aquitaine;;;;1060540613;0;
ENT1 (+ ENT2);S1: Agriculture;2025-11-20;Bretagne;2.1770833;87.19575;2.1;2806643094;0;
ENT1 (+ ENT2);S2: Industrie;2024-08-27;Île-de-France;18.929167;66.891266;0.0;4475975045;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2025-05-22;Grand-Est;;;;9351244680;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-08-26;Bretagne;20.385416;67.216866;0.2;8739538461;1;Vacances d'été
ENT1 (+ ENT2);S4: Non Affecté;2025-02-17;Provence-Alpes-Côte d'Azur;8.902083;79.407776;0.0;47167469;0;Vacances d'hiver
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-05-12;Île-de-France;17.814583;76.92999;12.7;62862093;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-09-05;Normandie;15.591667;78.861084;0.5;193562741;0;
ENT1 (+ ENT2);S1: Agriculture;2024-09-07;Provence-Alpes-Côte d'Azur;25.316666;64.018105;0.1;515970950;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2025-03-12;Île-de-France;4.8708334;81.981926;2.0;4847316.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-11-13;Nouvelle Aquitaine;;;;25169006095;0;
ENT1 (+ ENT2);S2: Industrie;2025-11-30;Auvergne-Rhône-Alpes;6.0958333;92.489815;3.3;4382479591;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-04-26;Bourgogne-Franche-Comté;11.285417;80.583916;0.2;6034846106;1;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-12-14;Pays de la Loire;3.5562499;92.847084;0.1;15641558699;0;
ENT1 (+ ENT2);S1: Agriculture;2025-12-22;Pays de la Loire;7.3562503;87.805;0.1;936335598;1;Vacances de Noël
ENT1 (+ ENT2);S3: Tertiaire;2024-08-21;Nouvelle Aquitaine;;;;15869209566;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-08-13;Occitanie;31.133333;39.735516;0.0;10633645;1;Vacances d'été
ENT1 (+ ENT2);S2: Industrie;2024-09-29;Bretagne;11.133334;79.306656;0.4;983677155;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-01-28;Centre-Val de Loire;5.6770835;83.930336;0.1;8925921174;0;
ENT1 (+ ENT2);S2: Industrie;2023-11-08;Normandie;9.40625;86.36759;8.0;2115192544;0;
ENT1 (+ ENT2);S2: Industrie;2024-02-16;Grand-Est;;;;2430400992;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-02-21;Île-de-France;12.15625;83.42859;0.0;96530694;1;Vacances d'hiver
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-03-04;Occitanie;10.779167;67.22181;0.0;516683865;1;Vacances d'hiver
ENT1 (+ ENT2);S1: Agriculture;2025-03-26;Pays de la Loire;10.235416;82.99981;0.0;865333248;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-08-24;Normandie;17.210417;59.13785;0.0;6498636.0;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-11-12;Bourgogne-Franche-Comté;10.741666;82.42635;0.0;22240338675;0;
ENT1 (+ ENT2);S2: Industrie;2025-02-05;Bretagne;6.4208336;89.99027;0.1;2687398635;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-12-06;Grand-Est;;;;190066830;0;
ENT1 (+ ENT2);S2: Industrie;2023-08-21;Normandie;18.235416;82.23256;0.0;1317886371;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-06-24;Centre-Val de Loire;22.254166;53.424488;0.0;2913289524;0;
ENT1 (+ ENT2);S1: Agriculture;2024-09-12;Nouvelle Aquitaine;;;;929881943;0;
ENT1 (+ ENT2);S1: Agriculture;2024-03-27;Bretagne;6.9708333;83.25482;14.6;2577763101;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-11-22;Centre-Val de Loire;-0.9979167;91.89808;0.2;603730053;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-06-09;Auvergne-Rhône-Alpes;18.61875;83.30221;5.3;267991272;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-12-17;Hauts-de-France;7.9395833;92.136086;0.2;921497235;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-11-29;Normandie;4.0416665;84.17599;0.0;14839885599;0;
ENT1 (+ ENT2);S2: Industrie;2025-08-31;Auvergne-Rhône-Alpes;20.077084;70.93169;0.3;2956161435;1;Vacances d'été
ENT1 (+ ENT2);S4: Non Affecté;2023-09-08;Île-de-France;25.481249;59.03198;0.0;107779516;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-08-22;Île-de-France;16.893751;63.733814;0.0;17878462104;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-11-09;Occitanie;14.48125;89.26633;5.5;10023839911;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-11-17;Provence-Alpes-Côte d'Azur;12.21875;80.67901;0.0;24129956140;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-01-27;Grand-Est;;;;14668667305;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-02-17;Nouvelle Aquitaine;;;;984305207;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-05-14;Centre-Val de Loire;16.34375;74.563255;0.0;1997472492;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-03-22;Hauts-de-France;13.654167;76.09283;1.4;12104222140;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-02-23;Occitanie;9.047916;86.76267;0.0;13897471292;1;Vacances d'hiver
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-12-12;Hauts-de-France;3.0687501;86.1767;0.0;26313857809;0;
ENT1 (+ ENT2);S2: Industrie;2023-12-21;Centre-Val de Loire;10.033334;86.38331;1.1;1637644211;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-08-01;Centre-Val de Loire;23.15;85.266655;4.9999995;1006086951;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2024-09-24;Bretagne;14.993751;84.990974;3.2;8961029411;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-08-28;Île-de-France;20.175;57.574223;0.5;75734459854;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2025-05-10;Centre-Val de Loire;15.885417;60.31695;0.0;4938464033;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-09-24;Île-de-France;14.964583;85.729836;3.2;4108664.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-03-27;Bourgogne-Franche-Comté;5.9270835;80.8705;8.1;23099352225;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-11-13;Normandie;6.9874997;84.73815;0.0;14521746341;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2023-09-01;Hauts-de-France;17.947916;88.49835;10.7;21296244700;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-03-10;Bourgogne-Franche-Comté;6.210417;84.30344;7.1;0.0;0;Vacances d'hiver
ENT1 (+ ENT2);S4: Non Affecté;2025-10-25;Occitanie;13.010417;84.10017;0.6;4566879.0;1;Vacances de la Toussaint
ENT1 (+ ENT2);S3: Tertiaire;2024-03-09;Bourgogne-Franche-Comté;7.0812497;80.96009;2.3000002;7019844979;0;Vacances d'hiver
ENT1 (+ ENT2);S1: Agriculture;2025-03-13;Bourgogne-Franche-Comté;2.8729165;93.55442;19.0;288066168;0;
